,CPU_Usage,Memory_Usage,Disk_IO,Network_IO,WL_Backup,WL_Crypto_Mining,WL_Database_Query,WL_Video_Streaming,WL_Web_Service,Power_Consumption
406,28.75,28.27,9.93,5.39,False,False,False,False,True,2997.908085432242
407,12.27,86.31,25.94,4.35,True,False,False,False,False,5254.678507868813
408,32.4,15.8,23.58,18.65,False,False,False,True,False,3719.0385789550974
409,29.45,81.43,40.21,5.65,True,False,False,False,False,6369.012321618474
410,41.66,37.96,9.32,6.0,False,False,True,False,False,3889.912202271563
411,36.56,41.95,9.91,4.61,False,False,True,False,False,3828.9144161905438
412,39.52,51.01,7.95,16.26,False,False,False,True,False,4684.471604834473
413,23.73,48.62,14.77,5.51,False,False,True,False,False,3795.0946237696407
414,35.15,47.16,12.11,4.41,False,False,False,False,True,4052.5455838832413
415,41.89,47.08,11.76,25.35,False,False,False,True,False,5140.138210998253
416,21.8,39.76,1.8,3.37,False,False,False,False,True,2766.325500204507
417,22.08,36.92,0.53,5.21,False,False,False,False,True,2686.700134567325
418,44.55,40.03,9.1,5.08,False,False,False,False,True,4053.0905106397586
419,13.92,32.37,6.15,4.06,False,False,False,False,True,2351.9389050275167
420,28.45,83.5,32.22,5.63,True,False,False,False,False,6089.370129202697
421,36.35,27.61,10.3,5.28,False,False,True,False,False,3286.536794567128
422,21.45,43.35,10.04,6.0,False,False,True,False,False,3338.985787903439
423,48.01,52.39,11.05,4.51,False,False,True,False,False,4738.409762946115
424,38.43,45.59,11.18,6.37,False,False,False,False,True,4161.4019744548405
425,33.92,34.91,9.87,3.23,False,False,True,False,False,3377.8900621508556
426,33.35,30.53,6.87,5.02,False,False,False,False,True,3132.1392049025144
427,26.72,41.55,14.13,4.13,False,False,False,False,True,3560.9821327433606
428,27.27,32.22,13.64,4.51,False,False,True,False,False,3207.8931191517577
429,32.63,41.94,14.25,4.86,False,False,True,False,False,3850.0195468256693
430,29.34,59.82,17.84,3.67,False,False,True,False,False,4530.1893104847295
431,39.65,52.36,10.44,20.99,False,False,False,True,False,5034.660678654501
432,32.03,37.15,7.81,5.14,False,False,False,False,True,3373.868861167342
433,30.01,46.01,2.78,2.7,False,False,True,False,False,3363.935369201025
434,15.95,25.84,16.18,4.68,False,False,False,False,True,2612.588446491164
435,36.22,74.31,45.39,4.92,True,False,False,False,False,6527.49596285609
436,39.71,56.02,6.29,4.58,False,False,False,False,True,4366.1497190674045
437,21.3,51.25,4.05,28.21,False,False,False,True,False,4291.705081271329
438,31.92,38.52,5.61,12.94,False,False,False,True,False,3665.4039491332155
439,30.41,29.98,13.7,4.49,False,False,False,False,True,3249.3810481244827
440,14.75,28.66,8.91,2.36,False,False,False,False,True,2277.618169128116
441,54.13,47.85,9.9,4.74,False,False,True,False,False,4765.413819840852
443,34.38,40.2,13.36,22.96,False,False,False,True,False,4542.044061648968
444,39.81,32.58,-0.81,5.26,False,False,False,False,True,3168.697580057927
445,31.65,40.51,10.87,5.24,False,False,True,False,False,3629.497068865265
446,7.27,30.64,8.02,19.1,False,False,False,True,False,2702.8401831403403
447,28.97,23.57,9.12,6.66,False,False,False,False,True,2826.8428152199835
448,35.37,40.52,8.97,4.35,False,False,False,False,True,3657.0118918893445
449,26.25,36.82,16.41,5.56,False,False,False,False,True,3499.7290187686704
450,33.26,36.3,3.51,6.58,False,False,True,False,False,3284.705220356009
451,21.89,27.42,8.83,22.33,False,False,False,True,False,3314.0890184532796
452,33.3,46.2,4.55,4.84,False,False,True,False,False,3661.8682788467945
453,76.96,41.85,20.12,5.01,False,True,False,False,False,5852.791890640868
454,38.42,33.82,20.94,3.11,False,False,False,False,True,3958.0244182348515
455,15.76,37.33,7.85,5.59,False,False,True,False,False,2750.6603339416934
457,31.9,33.38,12.13,5.02,False,False,True,False,False,3395.973635842916
458,29.15,27.57,5.19,24.15,False,False,False,True,False,3542.4199660375216
459,20.44,44.72,17.42,21.78,False,False,False,True,False,4280.280076999438
460,36.18,37.93,13.14,3.73,False,False,True,False,False,3737.662351125792
461,38.82,35.48,7.65,5.27,False,False,False,False,True,3597.2529879416143
462,29.8,35.13,6.02,5.34,False,False,True,False,False,3148.4703222001363
463,37.44,38.19,6.75,6.32,False,False,False,False,True,3651.204892614006
464,32.48,41.5,10.5,5.59,False,False,True,False,False,3704.744307102933
465,23.15,47.91,0.15,5.89,False,False,True,False,False,3175.420376046965
466,22.9,34.02,2.37,20.16,False,False,False,True,False,3271.350136882414
467,25.93,46.86,10.53,5.58,False,False,False,False,True,3652.091181263607
468,35.49,66.34,5.97,5.96,False,False,True,False,False,4651.627255602079
469,28.11,49.22,9.36,6.51,False,False,True,False,False,3830.3671652759253
470,34.09,26.74,7.25,3.97,False,False,True,False,False,2984.3908858163595
471,3.96,80.99,39.37,5.4,True,False,False,False,False,5283.208357990309
472,40.37,47.41,5.24,5.42,False,False,True,False,False,4041.854429228007
473,12.21,81.6,29.96,4.92,True,False,False,False,False,5244.365461585295
474,36.9,14.42,6.34,3.98,False,False,False,False,True,2568.888104759117
475,36.79,28.51,13.33,5.46,False,False,True,False,False,3466.0200121342295
476,19.38,28.02,14.32,5.58,False,False,True,False,False,2794.5114840124174
477,37.83,37.48,7.01,6.42,False,False,False,False,True,3649.3491351452712
478,24.02,42.29,19.01,5.38,False,False,True,False,False,3725.216571221888
479,34.18,54.02,13.25,3.5,False,False,False,False,True,4304.951401982643
480,39.7,48.03,10.17,4.04,False,False,False,False,True,4177.4995015531795
481,36.07,38.17,12.67,5.89,False,False,True,False,False,3812.686911178739
482,38.16,39.26,15.44,24.62,False,False,False,True,False,4798.871384116597
483,38.39,76.91,29.42,3.9,True,False,False,False,False,6046.945210169073
484,40.58,49.38,13.17,5.09,False,False,True,False,False,4432.041136691342
485,19.08,36.13,13.48,5.85,False,False,True,False,False,3075.6044530906756
486,29.4,44.55,13.87,4.0,False,False,True,False,False,3772.239953215358
487,35.01,80.25,35.07,4.34,True,False,False,False,False,6282.329491731398
488,27.62,42.69,11.22,26.93,False,False,False,True,False,4433.906630226043
489,25.21,31.37,13.47,4.61,False,False,True,False,False,3089.2450196283153
490,23.51,47.72,15.56,29.67,False,False,False,True,False,4759.899308947776
491,26.31,80.72,17.24,5.41,True,False,False,False,False,5291.000815944094
492,42.5,24.85,16.09,4.13,False,False,True,False,False,3602.268100921943
493,24.64,22.93,4.42,6.24,False,False,True,False,False,2427.6016253792413
494,35.41,38.47,16.94,6.15,False,False,False,False,True,3978.923036495506
495,26.4,26.74,7.93,21.3,False,False,False,True,False,3386.493338165869
496,24.93,23.32,3.36,5.08,False,False,False,False,True,2367.0245046200766
498,18.92,23.39,5.86,4.34,False,False,True,False,False,2200.66151332326
499,20.78,29.96,11.04,5.07,False,False,True,False,False,2769.0758654133742
500,29.17,41.86,10.99,15.94,False,False,False,True,False,4024.502058306296
501,17.0,48.3,14.06,14.26,False,False,False,True,False,3842.1045435602823
502,14.25,49.26,13.28,12.32,False,False,False,True,False,3674.8037394611038
503,35.51,81.7,38.91,3.67,True,False,False,False,False,6490.656570350268
504,21.35,56.95,10.22,18.72,False,False,False,True,False,4396.565518105371
505,35.72,39.38,15.62,4.67,False,False,False,False,True,3915.006289772311
506,21.36,38.59,11.58,5.19,False,False,False,False,True,3171.340773849677
507,25.63,23.93,18.75,6.38,False,False,True,False,False,3091.8239389421515
508,38.08,30.27,11.8,22.84,False,False,False,True,False,4226.21275841018
509,22.16,33.09,5.42,4.17,False,False,False,False,True,2691.081528320595
510,47.05,36.99,18.07,6.0,False,False,False,False,True,4422.340569971811
511,35.0,44.72,10.38,5.74,False,False,False,False,True,3928.422262103088
512,44.17,46.81,10.77,6.71,False,False,False,False,True,4442.985591223021
513,36.83,37.91,15.36,7.36,False,False,False,False,True,4002.471099665042
514,38.1,37.3,15.53,5.64,False,False,False,False,True,3959.953428851448
515,16.61,46.93,6.97,6.72,False,False,True,False,False,3196.34448947627
516,35.38,41.84,7.6,3.23,False,False,True,False,False,3617.743915060942
517,30.25,20.8,9.93,4.31,False,False,False,False,True,2708.7387344839076
519,27.21,37.2,13.95,5.34,False,False,False,False,True,3450.5505246473044
520,23.06,81.65,24.92,3.88,True,False,False,False,False,5444.289301162551
521,59.49,52.45,3.24,3.68,False,False,False,False,True,4858.5524266716975
522,23.32,85.03,23.54,3.64,True,False,False,False,False,5518.629807857842
523,27.7,31.49,10.88,7.99,False,False,True,False,False,3223.129342094707
524,34.18,48.47,10.87,5.16,False,False,False,False,True,4042.4925065518773
525,50.57,28.69,12.37,15.37,False,False,False,True,False,4384.391764944319
526,19.63,47.44,10.56,6.74,False,False,False,False,True,3464.2777154706278
527,22.9,27.41,8.91,4.69,False,False,False,False,True,2654.3813762460327
528,15.82,46.0,9.27,4.41,False,False,True,False,False,3123.187851040091
529,40.21,60.88,2.07,3.12,False,False,False,False,True,4348.308458613986
530,40.86,50.55,10.0,3.7,False,False,True,False,False,4307.618975161907
531,33.28,49.24,4.93,5.09,False,False,True,False,False,3804.778105132943
532,26.64,32.11,12.17,15.97,False,False,False,True,False,3574.6836827599773
533,38.58,37.65,10.19,3.55,False,False,False,False,True,3691.3319334427774
534,29.54,32.35,20.14,5.96,False,False,True,False,False,3618.9931235250942
535,32.81,57.59,11.86,21.95,False,False,False,True,False,5068.641369334704
536,9.14,79.07,32.61,6.43,True,False,False,False,False,5192.303002977913
537,22.0,39.36,16.19,4.54,False,False,False,False,True,3383.051957525847
539,23.93,42.11,16.0,4.51,False,False,False,False,True,3560.2173645805883
540,19.22,33.11,3.73,3.53,False,False,True,False,False,2488.9030648699872
541,23.95,17.94,14.49,6.27,False,False,False,False,True,2601.002452257267
542,27.91,61.1,11.34,27.57,False,False,False,True,False,5209.3726095196835
543,34.57,54.56,13.52,5.79,False,False,False,False,True,4431.982357605956
544,18.56,80.29,45.74,6.53,True,False,False,False,False,6146.619507368203
545,25.57,35.21,11.48,22.32,False,False,False,True,False,3884.012983930995
547,19.67,43.98,19.05,4.78,False,False,True,False,False,3605.0337426014908
548,23.7,29.92,6.21,4.31,False,False,False,False,True,2667.6549789913993
549,30.16,49.02,5.46,6.52,False,False,True,False,False,3740.31026462249
550,41.08,82.98,44.27,3.9,True,False,False,False,False,6992.702915183415
551,31.72,45.53,4.12,4.1,False,False,False,False,True,3530.346607894079
552,19.87,47.01,2.37,5.62,False,False,False,False,True,3095.3226162379074
553,35.52,46.26,6.52,22.91,False,False,False,True,False,4545.08218685401
554,20.51,54.35,7.7,4.93,False,False,False,False,True,3599.1613702573954
555,33.5,24.35,10.48,4.74,False,False,False,False,True,3023.682110120323
556,36.71,37.08,7.65,5.64,False,False,True,False,False,3582.807915248276
557,37.57,46.12,4.92,4.76,False,False,True,False,False,3827.451965640786
558,42.15,34.02,0.94,5.64,False,False,False,False,True,3411.075465931915
559,36.22,53.29,11.93,25.45,False,False,False,True,False,5175.510354727964
560,39.67,43.31,18.17,6.75,False,False,True,False,False,4426.573212152168
562,37.04,41.59,8.97,5.56,False,False,False,False,True,3823.6214748590673
563,36.26,48.85,7.04,5.12,False,False,True,False,False,3996.482506997114
564,41.9,51.71,12.79,4.84,False,False,True,False,False,4549.168113708963
565,49.63,40.04,15.06,6.34,False,False,False,False,True,4546.307843682837
566,34.04,29.78,3.97,5.37,False,False,False,False,True,3021.799050657882
567,49.87,34.69,8.32,21.71,False,False,False,True,False,4679.180211428667
568,35.23,53.31,14.23,5.5,False,False,False,False,True,4433.21405005375
569,30.44,82.79,9.7,4.7,True,False,False,False,False,5207.012725339933
570,13.45,45.39,10.76,5.77,False,False,False,False,True,3113.839680271649
571,25.34,38.49,9.63,4.55,False,False,True,False,False,3225.4626985052446
572,39.32,42.61,11.66,5.8,False,False,False,False,True,4080.5187355962416
573,36.3,31.96,14.48,4.37,False,False,False,False,True,3590.6493832057863
575,24.84,38.04,8.97,4.25,False,False,False,False,True,3143.8439708354845
576,23.4,32.95,1.35,4.77,False,False,False,False,True,2602.7161731205
577,27.44,37.59,9.69,5.48,False,False,False,False,True,3314.840745269488
578,23.87,50.52,4.93,4.24,False,False,False,False,True,3450.752601317422
579,22.3,27.04,7.72,5.18,False,False,False,False,True,2584.3973272573407
580,26.21,43.32,14.41,4.62,False,False,False,False,True,3643.8042605438045
581,29.69,31.52,12.87,3.21,False,False,False,False,True,3190.6045223083743
582,32.36,74.68,23.34,5.02,True,False,False,False,False,5517.419356244816
583,29.05,22.24,9.6,15.83,False,False,False,True,False,3172.3020283703113
584,18.14,16.78,12.71,6.64,False,False,True,False,False,2262.8513199946256
585,34.82,43.69,11.97,10.36,False,False,False,True,False,4132.958097854207
586,18.16,77.5,52.03,4.93,True,False,False,False,False,6202.573693837035
587,42.47,39.38,14.76,4.63,False,False,True,False,False,4147.342782201598
588,24.74,20.36,7.54,5.34,False,False,True,False,False,2411.2225164074216
589,49.04,56.26,21.09,4.84,False,False,False,False,True,5351.12106621398
590,9.03,48.64,5.54,5.4,False,False,False,False,True,2849.5973955921577
591,24.11,31.63,6.96,4.46,False,False,True,False,False,2788.023011152314
592,33.8,79.05,35.67,5.45,True,False,False,False,False,6262.345951369656
593,42.18,34.87,6.41,4.77,False,False,False,False,True,3628.9887371952855
594,34.02,44.68,12.6,4.02,False,False,True,False,False,3917.056595461465
595,34.09,36.92,5.81,4.11,False,False,False,False,True,3337.66922898287
596,32.96,43.75,16.77,5.69,False,False,False,False,True,4066.3465456826552
597,9.13,34.15,9.84,4.09,False,False,False,False,True,2389.373979762076
599,23.93,44.58,-3.74,4.5,False,False,True,False,False,2873.614646206907
600,41.72,36.35,7.0,3.89,False,False,True,False,False,3671.420113152588
601,37.68,42.15,12.54,8.93,False,False,True,False,False,4155.705721970762
602,30.56,34.88,16.0,4.78,False,False,False,False,True,3540.892830746096
603,29.54,35.76,7.15,5.33,False,False,False,False,True,3214.218318066098
604,21.85,34.54,16.11,17.56,False,False,False,True,False,3711.161290733445
605,24.65,43.58,6.35,5.76,False,False,True,False,False,3304.2842465044973
606,37.43,41.14,6.8,19.17,False,False,False,True,False,4280.473307386336
607,30.98,52.96,6.41,5.75,False,False,False,False,True,3946.35721509874
608,35.05,41.96,13.48,3.54,False,False,True,False,False,3859.5274603206244
609,38.69,35.44,5.55,24.78,False,False,False,True,False,4273.957275447038
610,39.91,50.38,4.56,3.72,False,False,False,False,True,4041.6971550989424
611,13.61,36.08,14.98,4.53,False,False,False,False,True,2858.856388437335
614,38.25,48.16,14.33,20.83,False,False,False,True,False,4967.267239803414
615,20.51,88.74,44.32,4.76,True,False,False,False,False,6432.903707989406
616,27.3,82.97,23.96,5.92,True,False,False,False,False,5707.758345246168
617,24.71,29.43,16.12,4.74,False,False,False,False,True,3106.902757795651
618,32.29,57.13,9.69,3.15,False,False,False,False,True,4199.370238588378
619,16.32,59.87,14.56,5.11,False,False,False,False,True,3938.989936695414
620,38.52,52.51,19.55,5.81,False,False,True,False,False,4758.095349686797
621,13.45,75.2,33.77,5.09,True,False,False,False,False,5202.974075500105
622,19.72,39.03,10.74,4.32,False,False,True,False,False,3050.762324644484
623,30.72,37.88,5.24,20.39,False,False,False,True,False,3864.4486449987053
624,12.56,45.82,9.67,5.45,False,False,False,False,True,3038.468701634414
625,25.86,58.88,12.78,3.66,False,False,True,False,False,4142.710468862386
626,11.34,50.29,12.15,5.43,False,False,False,False,True,3275.8127484721235
627,17.13,26.03,7.08,6.04,False,False,True,False,False,2359.4581907490865
628,29.32,31.49,16.17,4.94,False,False,False,False,True,3377.5480653057098
629,42.0,35.37,7.94,6.15,False,False,False,False,True,3761.850660906113
630,34.11,38.13,11.68,6.96,False,False,True,False,False,3735.4619415249854
631,5.12,33.42,12.27,4.02,False,False,False,False,True,2296.1350211252275
633,36.1,41.57,7.07,5.22,False,False,False,False,True,3708.895600562156
634,8.15,51.44,12.02,5.43,False,False,True,False,False,3188.6327632970383
635,16.28,32.91,8.56,16.08,False,False,False,True,False,3063.1671253293534
636,41.57,52.87,9.17,4.32,False,False,True,False,False,4421.605659758481
637,33.17,36.67,9.53,4.47,False,False,False,False,True,3454.1276756841694
638,31.53,50.18,10.07,3.42,False,False,False,False,True,3898.070623532578
639,32.25,46.93,3.65,28.51,False,False,False,True,False,4564.964955782681
640,49.9,43.51,18.13,17.49,False,False,False,True,False,5257.564492707659
